FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY,Quarter
106370977,POMERADO HOSPITAL,20193,43472,09/30/2019,Open,San Diego,14 - San Diego/Imperial,1412,District,Comparable,,858-613-4000,15615 POMERADO ROAD,POWAY,92064,DIANE HANSEN,236,236,182,602,320,101,228,0,0,217,242,27,0,1737,250,4272,2333,1736,5156,0,0,704,883,104,0,15188,9616,2733,2279,395,2170,0,0,3045,1967,511,33,13133,47073042,20450709,8960279,17601770,0,0,16123127,8248051,1087916,0,119544894,20604984,17179864,2979828,16361179,0,0,22954130,14830215,3853689,248799,99012688,3026622,57783946,23197134,9507793,28410549,0,0,0,28802460,19697364,0,1560536,0,0,0,161528,172147932,4879432,0,0,4212536,9091968,9894081,19312871,2432314,5552399,0,0,10485292,7737390,0,87271,55501618,133255,48155933,0,1577322,0,0,0,0,1043559,69411133,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106371256,SCRIPPS GREEN HOSPITAL,20193,43472,09/30/2019,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,858-455-9100,10666 NORTH TORREY PINES ROAD,LA JOLLA,92037,TIM COLLINS,173,150,84,657,565,3,7,0,0,6,775,3,0,2016,0,2301,1851,32,12,0,0,15,2690,10,0,6911,0,6886,4683,33,48,0,0,70,15045,206,34,27005,82859814,55253975,500151,364523,0,0,212940,93333572,405975,0,232930950,45524138,32315157,810897,301474,0,0,20015,88053651,1440717,239772,168705821,1845325,107803244,73877615,990313,395036,0,0,0,730143,127264604,0,1788767,0,0,0,1923640,316618687,0,0,0,0,0,20127847,13304190,154882,267803,0,0,-342597,51342197,0,163762,85018084,20640034,70184971,963980,0,0,0,0,0,2797374,99213413,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,20193,43472,09/30/2019,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,760-633-6501,354 SANTA FE DRIVE,ENCINITAS,92024,CARL ETTER,193,192,137,962,625,144,210,0,0,55,1003,21,58,3078,0,3990,2548,717,936,0,0,151,3307,76,214,11939,0,5937,3627,644,2274,0,0,316,12693,194,544,26229,88820250,54765401,12531776,16649237,0,0,3340,65939487,1509743,4235885,244455119,33679880,24612754,2748088,10730083,0,0,455763,61688974,696104,1953058,136564704,2747941,103434051,70480975,13917644,23244295,0,0,0,1394603,74822487,0,2205847,0,0,0,6261019,298508862,0,0,0,97355,97355,17782099,9195331,1280477,3981997,0,0,-1058328,50579853,0,846887,82608316,837752,70359906,5367960,0,0,0,0,0,8951902,184172070,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106374024,AURORA SAN DIEGO,20193,43472,09/30/2019,Open,San Diego,14 - San Diego/Imperial,1412,Investor - Corp.,Comparable,,858-675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,ALAIN AZCONA,101,78,78,41,50,6,0,5,0,220,407,0,6,735,0,377,480,26,0,35,0,3668,2476,0,27,7089,0,109,97,0,0,0,0,998,1661,0,33,2898,682050,868125,46950,0,63175,0,6639375,4481050,0,48750,12829475,52800,48800,0,0,0,0,508000,907360,0,17280,1534240,0,374282,423798,23005,0,0,33446,0,2597512,2424785,0,0,0,0,0,35437,5912265,0,0,0,0,0,360568,493127,23945,0,29729,0,4549863,2963625,0,30593,8451450,11209,7116528,178358,-1092,0,0,0,0,23475,769030,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106374049,SHARP MCDONALD CENTER,20193,43472,09/30/2019,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,858-637-6920,7989 LINDA VISTA ROAD,SAN DIEGO,92111,TRISHA KHALEGHI,16,16,12,0,4,0,0,0,0,0,79,2,1,86,0,0,73,0,0,0,0,0,983,22,6,1084,0,0,22,0,0,0,0,0,1630,47,16,1715,0,127870,0,0,0,0,0,1340074,26526,6792,1501262,0,30730,0,0,0,0,0,2030033,57763,26593,2145119,8223,0,144437,0,0,0,0,0,0,1914758,0,84289,0,0,0,18990,2170697,13536,0,0,0,13536,0,27699,0,0,0,0,0,1455349,0,6172,1489220,20,1142713,0,-22845,0,0,0,0,224075,1246051,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,20193,43472,09/30/2019,Open,San Diego,14 - San Diego/Imperial,1418,City/County,Hospital-LTC Emphasis,,619-692-8232,3853 ROSECRANS STREET,SAN DIEGO,92110,IZABELA KARMACH,301,301,248,38,0,86,0,80,0,115,184,0,2,505,0,371,0,16125,0,682,0,968,3307,0,20,21473,0,2882,0,4531,0,3058,0,4741,3134,0,86,18432,366821,0,4110634,0,720275,0,1022154,1838282,0,21185,8079351,553431,0,870041,0,587188,0,910244,601652,0,16572,3539128,0,241257,0,403191,0,0,345278,0,510312,527556,0,0,0,0,0,9971,2037565,0,0,0,0,0,678994,0,4577484,0,962185,0,1422086,1912377,0,27788,9580914,0,29940525,0,19208,0,0,0,0,0,4119553,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106374094,VIBRA HOSPITAL OF SAN DIEGO,20193,43472,09/30/2019,Open,San Diego,14 - San Diego/Imperial,1418,Investor - Corp.,Comparable,,619-260-8300,555 WASHINGTON STREET,SAN DIEGO,92103,YAMEEKA WILLIAMS,110,88,88,71,8,0,35,0,0,42,0,0,0,156,0,2002,574,38,1384,0,0,1472,0,0,0,5470,0,0,0,0,0,0,0,0,0,0,0,0,30218215,8137212,636594,19516444,0,0,20377947,0,0,0,78886412,0,0,0,0,0,0,0,0,0,0,0,138186,25834762,7094108,636594,16676800,0,0,0,17290346,0,0,0,0,0,0,0,67670796,0,0,0,0,0,4327098,1030297,0,2810977,0,0,3047244,0,0,0,11215616,22942,11617587,0,0,0,0,0,0,291579,2608941,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106380842,JEWISH HOME,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Hospital-LTC Emphasis,,415-334-2500,302 SILVER AVENUE,SAN FRANCISCO,94112-1596,DANIEL RUTH,391,391,353,174,154,15,0,0,0,0,0,0,2,345,303,5370,3141,22484,0,0,0,0,0,0,729,31724,30749,0,0,0,0,0,0,0,0,0,0,0,9331932,999881,12545826,0,0,0,0,0,0,466570,23344209,0,0,0,0,0,0,0,0,0,0,0,173847,3183528,763489,1957337,0,0,0,0,0,0,0,55134,0,0,0,0,6133335,0,0,0,0,0,6148404,236392,10588489,0,0,0,0,0,0,237589,17210874,89264,19041266,0,562420,0,0,0,0,18399622,156881288,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-3380,2425 GEARY BOULEVARD,SAN FRANCISCO,94115,JANET LIANG,239,239,145,82,1040,19,115,0,0,9,1683,0,19,2967,0,394,4832,113,360,0,0,46,6341,0,80,12166,0,238,4496,125,1093,0,0,440,10710,0,1278,18380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178753491,0,0,0,0,0,0,4981903,214371899,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,City/County,Hospital-LTC Emphasis,,415-759-2300,375 LAGUNA HONDA BOULEVARD,SAN FRANCISCO,94116,MARGARET RYKOWSKI,780,780,780,23,0,203,10,0,0,0,0,0,1,237,0,1546,194,66229,1132,0,0,33,0,0,409,69543,0,794,2,523,59,0,0,11,0,0,0,1389,6998993,285333,106046289,2857852,0,0,18587,0,0,467483,116674537,460773,3988,286097,37221,0,0,5465,0,0,0,793544,0,4909692,201030,67711516,2417223,0,0,0,0,0,0,0,0,0,0,358011,75597472,0,0,0,0,0,2550074,88291,38620870,477850,0,0,24052,0,0,109472,41870609,338342,65168910,0,33991960,0,0,0,0,0,484496587,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Other,Comparable,,415-476-7000,401 PARNASSUS AVENUE,SAN FRANCISCO,94143,"MATHEW W. STATE, MD, PHD",56,22,22,36,17,0,4,0,0,0,106,0,5,168,0,421,176,0,18,0,0,0,806,0,19,1440,0,1938,397,4,12,0,0,0,9423,0,390,12164,1698984,914256,0,179409,0,0,0,3410289,0,42318,6245256,1986741,178792,52260,38075,0,0,0,9927414,0,311538,12494820,85344,1987275,507453,52260,217484,0,0,0,0,7958306,0,0,0,0,0,224426,11032548,0,0,0,0,0,1613106,585595,0,0,0,0,0,5379397,0,129430,7707528,269744,12176584,0,0,0,0,0,0,63807,2138439,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106380939,ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,City/County,Comparable,Teaching,628-206-8000,1001 POTRERO AVENUE,SAN FRANCISCO,94110,SUSAN P. EHRLICH,397,324,311,991,185,862,1391,72,0,395,200,0,95,4191,0,7559,1066,5166,8808,284,0,3268,709,0,498,27358,0,17074,555,18769,57917,11859,0,3167,13174,120,6772,129407,174329951,27618496,103139344,164214236,7877718,0,52136880,21524261,0,15967047,566807933,36164007,3325151,36843754,122721291,31651112,0,14579311,27909931,796522,23109273,297100352,25456732,175944282,25526028,118789675,273611472,-36521950,39385951,0,42553184,35833203,0,765346,0,0,0,11798090,713142013,0,6242759,0,5773347,12016106,34549676,5417619,57715373,19566814,142879,0,24163007,19374336,31176,1821498,162782378,41492073,250702955,0,35955188,0,0,0,0,688112,114343020,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106380960,ST. FRANCIS MEMORIAL HOSPITAL,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-353-6000,900 HYDE STREET,SAN FRANCISCO,94109,DR. TODD STRUMWASSER,294,170,86,334,74,250,171,0,0,87,171,12,86,1185,0,2201,439,1849,1077,0,0,401,1026,26,183,7202,0,5262,1380,883,3793,0,0,966,9309,750,1923,24266,40649474,10141554,21608666,33175050,0,0,2854175,30756943,1714795,12014630,152915287,17087951,4622527,2893319,12705883,0,0,3259197,31428807,3720394,5816555,81534633,2646118,47731785,11310639,19689213,40782086,0,0,0,3426024,28500780,0,8530668,0,0,0,21108973,183726286,0,0,0,0,0,9066684,3239843,2071208,4790520,0,0,1462714,29126473,0,966192,50723634,846011,55939635,0,2412599,0,0,0,0,1768892,80526579,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106380965,ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-688-1000,450 STANYAN STREET,SAN FRANCISCO,94117,JOHN ALLEN,275,203,80,455,202,167,114,0,0,30,295,1,28,1292,0,2638,967,831,649,0,0,148,1183,6,314,6736,0,7790,4069,463,1962,0,0,319,7475,249,693,23020,62802112,26681349,6106654,13065681,0,0,2488688,26345507,136744,6939744,144566479,27035233,14149421,1582286,6732984,0,0,1149926,26751971,1205144,2155298,80762263,870394,76210779,35665199,6485516,18218946,0,0,0,5782972,25686973,0,1753873,0,0,0,3715751,174390403,0,0,0,0,0,12594337,4889957,851077,1399249,0,0,724940,23257631,0,7221148,50938339,1504099,63097322,0,1860544,0,0,0,0,2010067,83262209,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106381154,UCSF MEDICAL CENTER,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Other,Comparable,Teaching,415-476-1000,505 PARNASSUS AVENUE,SAN FRANCISCO,94143,MARK LARET,1019,750,726,2478,511,524,2030,21,0,0,3708,0,63,9335,0,16118,3211,5655,13449,496,0,0,20745,0,212,59886,0,140797,22602,21842,62691,854,0,0,219627,0,8613,477026,625200607,131248719,260609159,441185671,24556526,0,0,826636119,0,3625462,2313062263,544907656,87472901,84531323,242623399,3304237,0,0,849994227,0,33334113,1846167856,13457546,994097729,201952598,287316127,572926647,0,13513748,0,0,1017708372,0,17627653,0,0,0,2697901,3121298321,0,0,0,940405,940405,175412553,16138327,57114601,107440908,14153942,0,0,653356619,0,15255253,1038872203,55065552,1098823295,0,1429449,0,0,0,0,39880566,2094732947,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106382715,CHINESE HOSPITAL,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-982-2400,845 JACKSON STREET,SAN FRANCISCO,94133,JIAN ZHANG,65,60,15,110,117,1,20,0,0,28,2,0,7,285,0,480,526,1,70,0,0,111,18,0,111,1317,0,4043,4904,102,2694,0,0,5210,2,0,94,17049,5610443,5765200,74378,689992,0,0,1505220,221862,0,695255,14562350,10210557,11689388,75538,4786285,0,0,8629520,68010,0,207111,35666409,-628363,6750324,17454588,398704,5476276,0,0,0,6061262,289872,0,116493,0,0,0,182738,36101894,6043665,3041360,0,550661,9635686,9070677,6043664,-248787,3041360,0,0,4073478,550661,-116493,1347991,23762551,5554462,29296624,1085709,23946,0,0,0,0,2116968,251187890,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106384176,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-600-6000,1101 VAN NESS AVENUE,San Francisco,94109,"WARREN BROWNER, MD",453,453,372,1327,454,252,648,0,0,143,2058,31,66,4979,0,9502,2904,2032,4189,0,0,1180,9804,150,282,30043,0,6523,2475,920,4943,3,0,1111,11472,836,2685,30968,163607365,51677441,29110748,72114664,0,0,20153646,178615105,3078974,6072102,524430045,85414513,32998104,3753722,30406377,9149,0,9394939,118130873,4975065,15381217,300463959,3643539,199800101,66665949,20457838,87015131,0,0,0,19103310,124796935,0,8054039,0,0,0,18162846,547699688,0,7241350,0,5749838,12991188,47302170,17925859,12402566,22740722,9149,0,10220438,176726882,0,2857718,290185504,4069678,311005762,0,7200984,0,0,0,0,76046755,2402158022,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,20193,43472,09/30/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-600-6000,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,"WARREN BROWNER, MD",120,120,80,494,233,129,262,0,0,22,268,0,35,1443,0,2244,1269,655,1096,0,0,71,805,0,147,6287,0,857,296,576,2128,0,0,160,1695,411,268,6391,36928328,16816094,8859176,15616499,0,0,1722399,16134238,0,1844264,97920998,9211257,3674538,2344680,11059184,0,0,1442871,14804364,2186642,1419187,46142723,1098550,37599434,15844280,7244637,22498158,-1349,0,0,1847024,13586937,0,1307890,0,0,0,3026709,104052270,0,0,0,0,0,8074646,4622907,3934117,4164903,0,0,1245417,17090710,878751,0,40011451,312707,59306738,0,333327,0,0,0,0,7653184,485729161,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106390846,DAMERON HOSPITAL ASSOCIATION,20193,43472,09/30/2019,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,,209-944-5550,525 WEST ACACIA ST,STOCKTON,95203,LORRAINE AUERBACH,202,202,30,273,137,64,188,0,0,24,72,10,9,777,0,885,415,290,783,0,0,78,215,24,51,2741,0,1802,794,864,5235,0,0,1094,1244,417,585,12035,37389985,17391300,7960023,23776071,0,0,2998349,11745011,626588,2004476,103891803,30346813,16980952,5593348,36926328,0,0,4776757,14249226,2650488,4378749,115902661,3039174,59242604,29965729,10548783,49368118,0,0,0,6796220,17216297,0,3277076,0,0,0,5531703,184985704,0,0,0,0,0,8494194,4406523,3004588,11334281,0,0,978886,5738766,0,851522,34808760,226994,40324157,972194,225292,0,0,0,0,554504,57415835,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106390923,ADVENTIST HEALTH LODI MEMORIAL,20193,43472,09/30/2019,Open,San Joaquin,06 - North San Joaquin,505,Non Profit Corp.,Comparable,,209-334-3411,975 SOUTH FAIRMONT AVENUE,LODI,95240-5179,DANIEL WOLCOTT,190,190,83,718,187,182,488,0,0,70,337,0,16,1998,0,2920,783,714,1612,0,0,187,1044,0,32,7292,0,16241,3705,2854,19829,0,0,4373,12479,0,2135,61616,80801886,20028598,15245561,38396322,0,0,4213262,25655378,0,2402255,186743262,54711858,15489850,9180482,55295604,0,0,4829352,45351253,0,7603444,192461843,2797031,118856169,32028280,19416880,83900512,0,0,0,6246859,46631445,0,797523,0,0,0,9882896,320557595,0,828946,0,0,828946,16370012,3323168,5410985,9668906,0,0,2548276,22087480,0,67629,59476456,857215,62425219,0,220289,0,0,0,0,1251789,122655765,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106391010,SAN JOAQUIN GENERAL HOSPITAL,20193,43472,09/30/2019,Open,San Joaquin,06 - North San Joaquin,507,City/County,Comparable,Teaching,209-468-6000,500 WEST HOSPITAL ROAD,FRENCH CAMP,95231,DAVID CULBERSON,196,181,154,504,0,527,948,4,0,691,0,0,166,2840,0,2467,0,2887,3821,5,0,2962,0,0,709,12851,0,7864,0,6596,33569,10,0,7456,0,0,3238,58733,60312593,0,58135327,83340537,767913,0,69587970,0,0,8727984,280872324,35541718,0,17299280,82876887,62073,0,37105760,0,0,13570383,186456101,17693963,81585451,0,60106058,139215347,0,829986,0,76416951,0,0,0,0,0,0,0,375847756,0,4211943,0,0,4211943,14268860,0,15328550,31214019,0,0,30276779,0,0,4604404,95692612,2856012,105341792,0,0,0,0,0,0,2105148,122557300,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,20193,43472,09/30/2019,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,,209-943-2000,1800 NORTH CALIFORNIA STREET,STOCKTON,95204,DON WILEY,355,355,277,1300,840,452,1404,0,0,87,1094,5,154,5336,0,6200,3814,2554,5207,0,0,367,4340,25,739,23246,0,13713,7813,2791,13448,0,0,2585,10533,254,1162,52299,194160968,115143754,51892496,132140808,0,0,12621224,119061149,788456,23283307,649092162,81795942,46827446,16232853,93233220,0,0,7982457,75891958,2613012,9332009,333908897,9554783,235929067,138749576,58287158,203411809,0,0,0,16121725,133968904,0,4939514,0,0,0,29914061,830876597,0,0,0,0,0,38086951,22835102,5994209,21794213,0,0,3661316,58637103,0,1115568,152124462,1201694,143720426,0,3135145,0,0,0,0,705957,182576786,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106391056,SUTTER TRACY COMMUNITY HOSPITAL,20193,43472,09/30/2019,Open,San Joaquin,06 - North San Joaquin,509,Non Profit Corp.,Comparable,,209-835-1500,1420 NORTH TRACY BOULEVARD,TRACY,95376,DAVID THOMPSON,77,77,39,297,79,69,151,0,0,22,242,18,6,884,0,1031,304,221,433,0,0,66,716,47,17,2835,0,1587,430,669,3586,0,0,408,2477,445,304,9906,17078929,5360498,3481571,7390324,0,0,1020664,10257351,827723,297453,45714513,15714895,4785443,2907642,17989417,0,0,3161465,23805128,2456036,1669744,72489770,1720293,27588157,8148372,3846703,22425956,0,0,0,2759702,12611424,0,3283759,0,0,0,1260824,83645190,21762,0,0,392997,414759,4810345,1966190,2498194,2949799,0,0,1309047,20943588,0,496689,34973852,141531,30501139,0,30566,0,0,0,0,1162907,51196117,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,20193,43472,09/30/2019,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,,209-461-2000,2510 NORTH CALIFORNIA STREET,STOCKTON,95204,PAUL RAINS,35,35,34,188,86,0,0,0,0,2,217,0,5,498,0,1230,736,0,0,0,0,4,935,0,15,2920,0,115,53,0,0,0,0,129,1633,0,180,2110,3495857,2061253,0,0,0,0,11202,2748599,0,31548,8348459,66910,30253,0,0,0,0,74862,958886,0,104455,1235366,37487,2107219,1010516,0,0,0,0,0,59454,1171182,0,16531,0,0,0,78488,4480877,0,0,0,0,0,1451351,1072652,0,0,0,0,24275,2500913,0,53757,5102948,155,5085094,0,77611,0,0,0,0,67755,1508173,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106392287,DOCTORS HOSPITAL OF MANTECA,20193,43472,09/30/2019,Open,San Joaquin,06 - North San Joaquin,507,Investor - Corp.,Comparable,,209-823-3111,1205 EAST NORTH STREET,MANTECA,95336,WARREN KIRK,73,73,43,301,103,62,261,0,0,21,180,1,19,948,0,1425,535,376,794,0,0,94,460,4,36,3724,0,3516,1307,553,5180,0,0,662,4292,9,602,16121,45843023,16501706,11072599,27360483,0,0,2533047,19465444,106852,1216952,124100106,37231999,17790566,5560978,49889420,0,0,4207002,44992468,224984,5249761,165147178,1881692,77528635,31827711,15961894,74596874,0,0,0,5426187,48980691,0,331836,0,0,0,5773833,262309353,0,0,0,0,0,5546387,2464561,671683,2653029,0,0,1149643,14247257,0,205371,26937931,114571,27594601,0,45093,0,0,0,0,337981,24101220,0,0,0,0,0,0,0,0,0,0,513638,52235,0,Qtr 3
106394003,SAN JOAQUIN - PHF,20193,43472,09/30/2019,Open,San Joaquin,06 - North San Joaquin,507,City/County,Psychiatric Health Facilities,,209-468-8750,1212 NORTH CALIFORNIA ST.,STOCKTON,95202,TONY VARTAN,16,16,16,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,1472,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669457,1669457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669457,1669457,0,1669457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106394009,KAISER FOUNDATION HOSPITAL - MANTECA,20193,43472,09/30/2019,Open,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1777 WEST YOSEMITE AVENUE,MANTECA,95337,JANET LIANG,213,213,126,102,1006,35,139,0,0,18,1950,0,29,3279,0,314,4090,128,401,0,0,45,5465,0,101,10544,0,443,11193,515,3176,0,3,1215,30793,0,6247,53585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138372095,0,0,0,0,0,0,2549233,230953210,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106400480,FRENCH HOSPITAL MEDICAL CENTER - SAN LUIS OBISPO,20193,43472,09/30/2019,Open,San Luis Obispo,08 - Mid-Coast,801,Non Profit Corp.,Comparable,,805-543-5353,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,ALAN IFTINJUK,98,72,60,609,120,48,117,0,0,35,363,1,15,1308,0,2518,453,220,408,0,0,114,1267,3,80,5063,0,11357,1019,439,2268,0,0,674,8312,220,1583,25872,61873362,12451097,3675238,7289308,0,0,2672270,26595263,73060,2063526,116693124,41309499,5886112,1313763,8642128,0,0,3378272,25362305,195559,1230970,87318608,1107010,90194161,11769752,3728671,16273276,0,0,0,5444523,31223711,0,1109626,0,0,0,3669775,164520505,0,1427935,0,3193118,4621053,12112539,6543940,261124,1075437,0,0,432497,23399575,0,287168,44112280,282822,41434115,0,929254,0,0,0,0,4287117,71428072,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 3
106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,20193,43472,09/30/2019,Open,San Luis Obispo,08 - Mid-Coast,801,Investor - Corp.,Comparable,,805-546-7600,1010 MURRAY STREET,SAN LUIS OBISPO,93405,MARK LISA,162,162,74,415,95,97,276,3,0,16,491,4,7,1404,0,1727,296,588,1491,5,0,181,1829,15,65,6197,0,2430,435,320,2433,2,0,374,3680,6,351,10031,51827210,9805425,11483480,36780592,254161,0,5202561,47994332,467783,1773993,165589537,23247316,6578050,2588171,15495816,51167,0,4469554,31856844,161463,2437306,86885687,2261458,66176284,14531962,13261677,48842942,0,274304,0,9105196,56154857,0,605346,0,0,0,3126660,214340686,0,0,0,0,0,8898242,1851513,809974,3433466,31025,0,472724,22600696,23900,12998,38134538,295281,40271212,0,54927,0,0,0,0,115734,59173352,0,0,0,0,0,0,0,0,0,0,795994,10427,0,Qtr 3
